Repeat,Sensitivity,Specificity,PPV,NPV,Accuracy,F1,AUC
22,0.19999999999998,0.9523809523809071,0.6666666666664445,0.7142857142856888,0.7096774193548159,0.30769230769190536,0.5190476190476191
23,0.39999999999996,0.5714285714285443,0.307692307692284,0.6666666666666297,0.5161290322580478,0.347826086956,0.5428571428571428
24,0.39999999999996,0.5714285714285443,0.307692307692284,0.6666666666666297,0.5161290322580478,0.347826086956,0.5666666666666667
25,0.39999999999996,0.7619047619047257,0.44444444444439507,0.7272727272726943,0.6451612903225599,0.42105263157840445,0.5904761904761905
26,0.29999999999997,0.809523809523771,0.4285714285713673,0.7083333333333038,0.6451612903225599,0.35294117647006223,0.6190476190476191
27,0.19999999999998,0.5714285714285443,0.18181818181816528,0.59999999999997,0.4516129032257919,0.1904761904756735,0.48095238095238096
28,0.0,0.9047619047618618,0.0,0.6551724137930809,0.6129032258064319,0.0,0.2904761904761905
29,0.49999999999995,0.4285714285714082,0.2941176470588063,0.6428571428570969,0.4516129032257919,0.3703703703698766,0.5285714285714286
30,0.19999999999998,0.809523809523771,0.33333333333327775,0.6799999999999728,0.6129032258064319,0.24999999999950004,0.5571428571428572
31,0.29999999999997,0.5238095238094989,0.23076923076921302,0.6111111111110772,0.4516129032257919,0.2608695652168771,0.6142857142857143
32,0.29999999999997,0.4285714285714082,0.19999999999998666,0.5624999999999649,0.38709677419353594,0.23999999999950078,0.41904761904761906
33,0.29999999999997,0.5238095238094989,0.23076923076921302,0.6111111111110772,0.4516129032257919,0.2608695652168771,0.48095238095238096
34,0.29999999999997,0.6190476190475896,0.27272727272724795,0.6499999999999676,0.5161290322580478,0.2857142857137597,0.5523809523809524
35,0.0,0.7142857142856803,0.0,0.599999999999976,0.4838709677419199,0.0,0.4095238095238095
36,0.29999999999997,0.666666666666635,0.29999999999997,0.666666666666635,0.5483870967741759,0.29999999999947,0.5619047619047619
37,0.19999999999998,0.9047619047618618,0.499999999999875,0.7037037037036776,0.6774193548386879,0.2857142857138367,0.5476190476190477
38,0.39999999999996,0.47619047619045357,0.2666666666666489,0.624999999999961,0.4516129032257919,0.3199999999994944,0.5190476190476191
39,0.49999999999995,0.666666666666635,0.41666666666663194,0.7368421052631192,0.6129032258064319,0.45454545454491735,0.6190476190476191
40,0.29999999999997,0.7142857142856803,0.3333333333332963,0.6818181818181509,0.5806451612903039,0.3157894736836787,0.5142857142857142
41,0.29999999999997,0.7619047619047257,0.37499999999995315,0.6956521739130133,0.6129032258064319,0.33333333333280246,0.480952380952381
42,0.19999999999998,0.809523809523771,0.33333333333327775,0.6799999999999728,0.6129032258064319,0.24999999999950004,0.49523809523809526
43,0.29999999999997,0.7142857142856803,0.3333333333332963,0.6818181818181509,0.5806451612903039,0.3157894736836787,0.5904761904761905
44,0.39999999999996,0.7142857142856803,0.39999999999996,0.7142857142856803,0.6129032258064319,0.39999999999946,0.5238095238095238
45,0.19999999999998,0.7619047619047257,0.2857142857142449,0.666666666666639,0.5806451612903039,0.2352941176465467,0.5523809523809524
46,0.39999999999996,0.47619047619045357,0.2666666666666489,0.624999999999961,0.4516129032257919,0.3199999999994944,0.5333333333333333
47,0.49999999999995,0.5714285714285443,0.3571428571428316,0.705882352941135,0.5483870967741759,0.4166666666661458,0.6571428571428571
48,0.29999999999997,0.5714285714285443,0.24999999999997916,0.6315789473683878,0.4838709677419199,0.27272727272675207,0.45238095238095244
49,0.59999999999994,0.6190476190475896,0.42857142857139796,0.7647058823528963,0.6129032258064319,0.4999999999994723,0.6
50,0.39999999999996,0.5238095238094989,0.2857142857142653,0.6470588235293737,0.4838709677419199,0.33333333333281945,0.5428571428571429
51,0.29999999999997,0.7142857142856803,0.3333333333332963,0.6818181818181509,0.5806451612903039,0.3157894736836787,0.5095238095238095
52,0.29999999999997,0.8571428571428164,0.4999999999999167,0.7199999999999712,0.6774193548386879,0.37499999999948436,0.5666666666666667
53,0.49999999999995,0.5714285714285443,0.3571428571428316,0.705882352941135,0.5483870967741759,0.4166666666661458,0.5523809523809524
54,0.39999999999996,0.7142857142856803,0.39999999999996,0.7142857142856803,0.6129032258064319,0.39999999999946,0.5476190476190477
55,0.29999999999997,0.7619047619047257,0.37499999999995315,0.6956521739130133,0.6129032258064319,0.33333333333280246,0.5428571428571429
56,0.29999999999997,0.5714285714285443,0.24999999999997916,0.6315789473683878,0.4838709677419199,0.27272727272675207,0.480952380952381
57,0.39999999999996,0.7619047619047257,0.44444444444439507,0.7272727272726943,0.6451612903225599,0.42105263157840445,0.5666666666666667
58,0.29999999999997,0.7619047619047257,0.37499999999995315,0.6956521739130133,0.6129032258064319,0.33333333333280246,0.6
59,0.09999999999999,0.809523809523771,0.19999999999996,0.6538461538461288,0.5806451612903039,0.13333333333287112,0.3761904761904762
60,0.39999999999996,0.666666666666635,0.36363636363633056,0.6999999999999651,0.5806451612903039,0.3809523809518458,0.5809523809523809
61,0.29999999999997,0.47619047619045357,0.21428571428569898,0.5882352941176126,0.4193548387096639,0.24999999999949313,0.4571428571428572
62,0.29999999999997,0.5238095238094989,0.23076923076921302,0.6111111111110772,0.4516129032257919,0.2608695652168771,0.5047619047619047
63,0.39999999999996,0.5714285714285443,0.307692307692284,0.6666666666666297,0.5161290322580478,0.347826086956,0.4904761904761905
64,0.29999999999997,0.8571428571428164,0.4999999999999167,0.7199999999999712,0.6774193548386879,0.37499999999948436,0.5095238095238095
65,0.29999999999997,0.666666666666635,0.29999999999997,0.666666666666635,0.5483870967741759,0.29999999999947,0.5952380952380952
66,0.39999999999996,0.6190476190475896,0.33333333333330556,0.6842105263157535,0.5483870967741759,0.3636363636358347,0.5523809523809524
67,0.49999999999995,0.5238095238094989,0.3333333333333111,0.6874999999999571,0.5161290322580478,0.399999999999488,0.5761904761904763
68,0.39999999999996,0.47619047619045357,0.2666666666666489,0.624999999999961,0.4516129032257919,0.3199999999994944,0.5523809523809524
69,0.19999999999998,0.666666666666635,0.22222222222219754,0.6363636363636075,0.5161290322580478,0.21052631578895292,0.4952380952380953
70,0.39999999999996,0.7619047619047257,0.44444444444439507,0.7272727272726943,0.6451612903225599,0.42105263157840445,0.6
71,0.29999999999997,0.7142857142856803,0.3333333333332963,0.6818181818181509,0.5806451612903039,0.3157894736836787,0.5428571428571428
72,0.39999999999996,0.7619047619047257,0.44444444444439507,0.7272727272726943,0.6451612903225599,0.42105263157840445,0.5476190476190476
73,0.29999999999997,0.7619047619047257,0.37499999999995315,0.6956521739130133,0.6129032258064319,0.33333333333280246,0.5142857142857143
74,0.29999999999997,0.7142857142856803,0.3333333333332963,0.6818181818181509,0.5806451612903039,0.3157894736836787,0.49523809523809526
75,0.49999999999995,0.5714285714285443,0.3571428571428316,0.705882352941135,0.5483870967741759,0.4166666666661458,0.5571428571428572
76,0.19999999999998,0.9523809523809071,0.6666666666664445,0.7142857142856888,0.7096774193548159,0.30769230769190536,0.5857142857142857
77,0.19999999999998,0.9047619047618618,0.499999999999875,0.7037037037036776,0.6774193548386879,0.2857142857138367,0.41428571428571426
78,0.29999999999997,0.7142857142856803,0.3333333333332963,0.6818181818181509,0.5806451612903039,0.3157894736836787,0.46190476190476193
79,0.29999999999997,0.666666666666635,0.29999999999997,0.666666666666635,0.5483870967741759,0.29999999999947,0.5476190476190477
80,0.09999999999999,0.9999999999999525,0.9999999999989999,0.6999999999999768,0.7096774193548159,0.18181818181798345,0.7904761904761906
81,0.49999999999995,0.4285714285714082,0.2941176470588063,0.6428571428570969,0.4516129032257919,0.3703703703698766,0.5047619047619047
82,0.29999999999997,0.5714285714285443,0.24999999999997916,0.6315789473683878,0.4838709677419199,0.27272727272675207,0.4714285714285714
83,0.29999999999997,0.7142857142856803,0.3333333333332963,0.6818181818181509,0.5806451612903039,0.3157894736836787,0.5428571428571429
84,0.39999999999996,0.47619047619045357,0.2666666666666489,0.624999999999961,0.4516129032257919,0.3199999999994944,0.5
85,0.29999999999997,0.666666666666635,0.29999999999997,0.666666666666635,0.5483870967741759,0.29999999999947,0.5904761904761905
86,0.69999999999993,0.47619047619045357,0.3888888888888673,0.7692307692307101,0.5483870967741759,0.49999999999950506,0.5619047619047619
87,0.49999999999995,0.5238095238094989,0.3333333333333111,0.6874999999999571,0.5161290322580478,0.399999999999488,0.5333333333333333
88,0.49999999999995,0.6190476190475896,0.38461538461535505,0.7222222222221821,0.5806451612903039,0.43478260869512286,0.5142857142857143
89,0.29999999999997,0.5714285714285443,0.24999999999997916,0.6315789473683878,0.4838709677419199,0.27272727272675207,0.519047619047619
90,0.29999999999997,0.4285714285714082,0.19999999999998666,0.5624999999999649,0.38709677419353594,0.23999999999950078,0.4571428571428572
91,0.49999999999995,0.7142857142856803,0.45454545454541323,0.7499999999999626,0.6451612903225599,0.476190476189932,0.5857142857142857
92,0.29999999999997,0.666666666666635,0.29999999999997,0.666666666666635,0.5483870967741759,0.29999999999947,0.4952380952380952
93,0.39999999999996,0.666666666666635,0.36363636363633056,0.6999999999999651,0.5806451612903039,0.3809523809518458,0.5047619047619047
94,0.19999999999998,0.6190476190475896,0.19999999999998,0.6190476190475896,0.4838709677419199,0.19999999999948,0.3476190476190476
95,0.29999999999997,0.6190476190475896,0.27272727272724795,0.6499999999999676,0.5161290322580478,0.2857142857137597,0.5666666666666667
96,0.29999999999997,0.5714285714285443,0.24999999999997916,0.6315789473683878,0.4838709677419199,0.27272727272675207,0.5333333333333333
97,0.29999999999997,0.809523809523771,0.4285714285713673,0.7083333333333038,0.6451612903225599,0.35294117647006223,0.5857142857142856
98,0.29999999999997,0.6190476190475896,0.27272727272724795,0.6499999999999676,0.5161290322580478,0.2857142857137597,0.5047619047619047
99,0.29999999999997,0.8571428571428164,0.4999999999999167,0.7199999999999712,0.6774193548386879,0.37499999999948436,0.5571428571428572
