Repeat,Sensitivity,Specificity,PPV,NPV,Accuracy,F1,AUC
53,0.29999999999997,0.47619047619045357,0.21428571428569898,0.5882352941176126,0.4193548387096639,0.24999999999949313,0.5523809523809524
54,0.19999999999998,0.7619047619047257,0.2857142857142449,0.666666666666639,0.5806451612903039,0.2352941176465467,0.5619047619047619
55,0.39999999999996,0.5238095238094989,0.2857142857142653,0.6470588235293737,0.4838709677419199,0.33333333333281945,0.4714285714285714
56,0.19999999999998,0.9523809523809071,0.6666666666664445,0.7142857142856888,0.7096774193548159,0.30769230769190536,0.4666666666666667
57,0.29999999999997,0.7142857142856803,0.3333333333332963,0.6818181818181509,0.5806451612903039,0.3157894736836787,0.6666666666666666
58,0.59999999999994,0.5714285714285443,0.3999999999999733,0.7499999999999533,0.5806451612903039,0.4799999999994815,0.6142857142857143
59,0.39999999999996,0.5714285714285443,0.307692307692284,0.6666666666666297,0.5161290322580478,0.347826086956,0.6047619047619048
60,0.29999999999997,0.6190476190475896,0.27272727272724795,0.6499999999999676,0.5161290322580478,0.2857142857137597,0.4571428571428572
61,0.29999999999997,0.666666666666635,0.29999999999997,0.666666666666635,0.5483870967741759,0.29999999999947,0.48571428571428577
62,0.29999999999997,0.666666666666635,0.29999999999997,0.666666666666635,0.5483870967741759,0.29999999999947,0.5380952380952382
63,0.39999999999996,0.7142857142856803,0.39999999999996,0.7142857142856803,0.6129032258064319,0.39999999999946,0.5428571428571428
64,0.19999999999998,0.9047619047618618,0.499999999999875,0.7037037037036776,0.6774193548386879,0.2857142857138367,0.5952380952380952
65,0.29999999999997,0.7142857142856803,0.3333333333332963,0.6818181818181509,0.5806451612903039,0.3157894736836787,0.4714285714285715
66,0.39999999999996,0.6190476190475896,0.33333333333330556,0.6842105263157535,0.5483870967741759,0.3636363636358347,0.5523809523809524
67,0.39999999999996,0.809523809523771,0.4999999999999375,0.7391304347825766,0.6774193548386879,0.4444444444439012,0.6428571428571429
68,0.29999999999997,0.6190476190475896,0.27272727272724795,0.6499999999999676,0.5161290322580478,0.2857142857137597,0.6047619047619048
69,0.39999999999996,0.5238095238094989,0.2857142857142653,0.6470588235293737,0.4838709677419199,0.33333333333281945,0.4714285714285715
70,0.09999999999999,0.5238095238094989,0.09090909090908264,0.5499999999999725,0.38709677419353594,0.09523809523758729,0.37142857142857144
71,0.29999999999997,0.6190476190475896,0.27272727272724795,0.6499999999999676,0.5161290322580478,0.2857142857137597,0.5476190476190477
72,0.39999999999996,0.38095238095236283,0.235294117647045,0.5714285714285307,0.38709677419353594,0.29629629629580795,0.4571428571428572
73,0.29999999999997,0.9523809523809071,0.7499999999998125,0.7407407407407134,0.7419354838709439,0.4285714285709592,0.5238095238095238
74,0.19999999999998,0.7142857142856803,0.24999999999996875,0.65217391304345,0.5483870967741759,0.22222222222170368,0.6238095238095238
75,0.49999999999995,0.6190476190475896,0.38461538461535505,0.7222222222221821,0.5806451612903039,0.43478260869512286,0.5285714285714286
76,0.29999999999997,0.7142857142856803,0.3333333333332963,0.6818181818181509,0.5806451612903039,0.3157894736836787,0.4142857142857143
77,0.29999999999997,0.666666666666635,0.29999999999997,0.666666666666635,0.5483870967741759,0.29999999999947,0.5904761904761905
78,0.19999999999998,0.7142857142856803,0.24999999999996875,0.65217391304345,0.5483870967741759,0.22222222222170368,0.44285714285714284
79,0.49999999999995,0.4285714285714082,0.2941176470588063,0.6428571428570969,0.4516129032257919,0.3703703703698766,0.4904761904761905
80,0.29999999999997,0.7619047619047257,0.37499999999995315,0.6956521739130133,0.6129032258064319,0.33333333333280246,0.5095238095238096
81,0.09999999999999,0.8571428571428164,0.2499999999999375,0.666666666666642,0.6129032258064319,0.1428571428567143,0.4
82,0.29999999999997,0.6190476190475896,0.27272727272724795,0.6499999999999676,0.5161290322580478,0.2857142857137597,0.5571428571428572
83,0.29999999999997,0.5238095238094989,0.23076923076921302,0.6111111111110772,0.4516129032257919,0.2608695652168771,0.5380952380952381
84,0.49999999999995,0.5238095238094989,0.3333333333333111,0.6874999999999571,0.5161290322580478,0.399999999999488,0.5952380952380952
85,0.49999999999995,0.5238095238094989,0.3333333333333111,0.6874999999999571,0.5161290322580478,0.399999999999488,0.48571428571428565
86,0.39999999999996,0.38095238095236283,0.235294117647045,0.5714285714285307,0.38709677419353594,0.29629629629580795,0.43333333333333335
87,0.39999999999996,0.47619047619045357,0.2666666666666489,0.624999999999961,0.4516129032257919,0.3199999999994944,0.5095238095238095
88,0.29999999999997,0.6190476190475896,0.27272727272724795,0.6499999999999676,0.5161290322580478,0.2857142857137597,0.5952380952380952
89,0.39999999999996,0.47619047619045357,0.2666666666666489,0.624999999999961,0.4516129032257919,0.3199999999994944,0.49047619047619045
90,0.39999999999996,0.5238095238094989,0.2857142857142653,0.6470588235293737,0.4838709677419199,0.33333333333281945,0.6
91,0.19999999999998,0.5238095238094989,0.16666666666665278,0.5789473684210222,0.4193548387096639,0.18181818181766943,0.4095238095238095
92,0.19999999999998,0.7142857142856803,0.24999999999996875,0.65217391304345,0.5483870967741759,0.22222222222170368,0.5095238095238095
93,0.39999999999996,0.5238095238094989,0.2857142857142653,0.6470588235293737,0.4838709677419199,0.33333333333281945,0.4904761904761905
94,0.0,0.8571428571428164,0.0,0.6428571428571199,0.5806451612903039,0.0,0.4380952380952381
95,0.29999999999997,0.7619047619047257,0.37499999999995315,0.6956521739130133,0.6129032258064319,0.33333333333280246,0.5952380952380952
96,0.19999999999998,0.809523809523771,0.33333333333327775,0.6799999999999728,0.6129032258064319,0.24999999999950004,0.4904761904761905
97,0.29999999999997,0.666666666666635,0.29999999999997,0.666666666666635,0.5483870967741759,0.29999999999947,0.47619047619047616
98,0.69999999999993,0.47619047619045357,0.3888888888888673,0.7692307692307101,0.5483870967741759,0.49999999999950506,0.5761904761904761
99,0.29999999999997,0.7619047619047257,0.37499999999995315,0.6956521739130133,0.6129032258064319,0.33333333333280246,0.6238095238095238
