outer_fold,candidate_id,model_family,params_json,selector_k,status,inner_tuned_threshold,inner_tuned_f1,inner_tuned_mcc,inner_tuned_balanced_accuracy,inner_pr_auc,inner_roc_auc,inner_default_f1,inner_default_mcc,predicted_positive_count,warning_count,error_type,error_message,runtime
4,rbf_svm__C=0.1__gamma=0.01__cw=none__k=20,rbf_svm,"{""C"": 0.1, ""gamma"": 0.01, ""class_weight"": null, ""k"": 20}",20,valid,-0.914052406994,0.6153846153846154,0.40572735067103294,0.7079343365253078,0.6163174564581426,0.7288645690834473,0.0,0.0,48,0,,,0.466278076171875
4,rbf_svm__C=0.1__gamma=0.01__cw=none__k=50,rbf_svm,"{""C"": 0.1, ""gamma"": 0.01, ""class_weight"": null, ""k"": 50}",50,valid,-0.914411894541,0.6122448979591837,0.3850397395123779,0.7017783857729138,0.6053999856639971,0.7387140902872776,0.0,0.0,55,0,,,0.46440553665161133
4,rbf_svm__C=0.1__gamma=0.01__cw=none__k=100,rbf_svm,"{""C"": 0.1, ""gamma"": 0.01, ""class_weight"": null, ""k"": 100}",100,valid,-0.939653603299,0.6,0.36115360382900796,0.690013679890561,0.6115000203847376,0.7348837209302326,0.0,0.0,57,0,,,0.46841907501220703
4,rbf_svm__C=0.1__gamma=0.01__cw=none__k=all,rbf_svm,"{""C"": 0.1, ""gamma"": 0.01, ""class_weight"": null, ""k"": ""all""}",all,valid,-0.950597554299,0.5614035087719298,0.2711902151142227,0.6426812585499315,0.5049897451455898,0.6514363885088919,0.0,0.0,71,0,,,0.4654512405395508
4,rbf_svm__C=0.1__gamma=0.01__cw=balanced__k=20,rbf_svm,"{""C"": 0.1, ""gamma"": 0.01, ""class_weight"": ""balanced"", ""k"": 20}",20,valid,-0.078889121678,0.5769230769230769,0.31487963166357236,0.6664842681258549,0.5750209824474222,0.689466484268126,0.5416666666666666,0.275209379439019,61,0,,,0.470792293548584
4,rbf_svm__C=0.1__gamma=0.01__cw=balanced__k=50,rbf_svm,"{""C"": 0.1, ""gamma"": 0.01, ""class_weight"": ""balanced"", ""k"": 50}",50,valid,0.18288651403,0.5432098765432098,0.33431874887267876,0.6616963064295486,0.5589984095794519,0.6596443228454172,0.5154639175257731,0.22974077696449544,38,0,,,0.47801828384399414
4,rbf_svm__C=0.1__gamma=0.01__cw=balanced__k=100,rbf_svm,"{""C"": 0.1, ""gamma"": 0.01, ""class_weight"": ""balanced"", ""k"": 100}",100,valid,-0.461550498964,0.525,0.15906921248029712,0.5471956224350205,0.4994240573185822,0.6150478796169631,0.5,0.19474733568605254,117,0,,,0.47587132453918457
4,rbf_svm__C=0.1__gamma=0.01__cw=balanced__k=all,rbf_svm,"{""C"": 0.1, ""gamma"": 0.01, ""class_weight"": ""balanced"", ""k"": ""all""}",all,valid,-0.050521958946,0.5517241379310345,0.23575754985863606,0.6004103967168263,0.423062687544397,0.5655266757865938,0.26666666666666666,-0.02864949272941025,102,0,,,0.4765012264251709
4,rbf_svm__C=0.1__gamma=0.1__cw=none__k=20,rbf_svm,"{""C"": 0.1, ""gamma"": 0.1, ""class_weight"": null, ""k"": 20}",20,valid,-0.882633288488,0.6027397260273972,0.4655187497172904,0.7087551299589603,0.6032496739213364,0.7099863201094392,0.0,0.0,30,0,,,0.47377800941467285
4,rbf_svm__C=0.1__gamma=0.1__cw=none__k=50,rbf_svm,"{""C"": 0.1, ""gamma"": 0.1, ""class_weight"": null, ""k"": 50}",50,valid,-0.956092820536,0.56,0.2704310009689243,0.6060191518467852,0.5151358219536174,0.6705882352941177,0.0,0.0,107,0,,,0.4727935791015625
